InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536579,85178,RED WOOLLY HOTTIE WHITE HEART,31,07/04/2011 00:00,9.87,18296,EIRE
536579,85190,CREAM CUPID HEARTS COAT HANGER,8,30/03/2011 00:00,6.3,18037,Sweden
536579,85154,HAND WARMER UNION JACK,22,26/01/2011 00:00,2.58,18127,Germany
536579,85182,BLUE SKITTLE GIFTBOX,31,27/12/2010 00:00,5.26,18012,UK
536579,85173,WHITE HANGING HEART T-LIGHT HOLDER,11,09/08/2011 00:00,14.35,17921,Belgium
536579,85185,WHITE HANGING HEART T-LIGHT HOLDER,1,24/05/2011 00:00,2.69,18263,Italy
536579,85166,WHITE HANGING HEART T-LIGHT HOLDER,16,19/12/2010 00:00,6.16,18018,Sweden
536579,85204,CREAM CUPID HEARTS COAT HANGER,41,24/08/2011 00:00,11.11,18104,Sweden
536579,85185,RECIPE BOX WITH METAL LID,22,20/07/2011 00:00,12.28,18259,UK
536579,85142,RECIPE BOX WITH METAL LID,47,25/06/2011 00:00,5.27,17855,Italy
536579,85178,WHITE HANGING HEART T-LIGHT HOLDER,21,10/05/2011 00:00,8.33,17997,UK
536580,85193,BLUE SKITTLE GIFTBOX,46,28/04/2011 00:00,3.97,17922,UK
536580,85211,BLUE SKITTLE GIFTBOX,11,20/03/2011 00:00,1.04,18121,Norway
536580,85217,HAND WARMER UNION JACK,46,17/06/2011 00:00,7.04,18182,Norway
536580,85213,RECIPE BOX WITH METAL LID,4,18/07/2011 00:00,2.47,17877,Sweden
536580,85149,CREAM CUPID HEARTS COAT HANGER,22,17/01/2011 00:00,10.25,18074,Switzerland
536580,85160,BLUE SKITTLE GIFTBOX,47,30/12/2010 00:00,6.47,18122,Germany
536580,85202,RED WOOLLY HOTTIE WHITE HEART,17,22/07/2011 00:00,8.91,18165,Germany
536580,85138,BLUE SKITTLE GIFTBOX,41,30/04/2011 00:00,9.11,18249,France
536580,85170,BLUE SKITTLE GIFTBOX,33,15/03/2011 00:00,13.52,17968,Germany
536580,85129,BLUE SKITTLE GIFTBOX,9,26/01/2011 00:00,3.29,17894,Norway
536580,85149,WHITE HANGING HEART T-LIGHT HOLDER,45,29/07/2011 00:00,13.93,17877,UK
536580,85181,BLUE SKITTLE GIFTBOX,48,21/09/2011 00:00,14.7,18234,Belgium
536580,85209,WHITE HANGING HEART T-LIGHT HOLDER,5,18/08/2011 00:00,4.69,18132,Belgium
536580,85194,RECIPE BOX WITH METAL LID,6,05/05/2011 00:00,13.32,18040,Switzerland
536580,85214,BLUE SKITTLE GIFTBOX,37,31/01/2011 00:00,3.84,18323,Netherlands
536580,85203,BLUE SKITTLE GIFTBOX,30,29/05/2011 00:00,8.8,18119,Norway
536580,85207,RED WOOLLY HOTTIE WHITE HEART,16,29/06/2011 00:00,8.44,18166,Germany
536580,85181,HAND WARMER UNION JACK,2,01/08/2011 00:00,1.76,18083,France
536580,85126,CREAM CUPID HEARTS COAT HANGER,48,27/03/2011 00:00,4.02,18196,Norway
536580,85142,KNITTED UNION FLAG HOT WATER BOTTLE,46,23/08/2011 00:00,4.56,18044,Germany
536581,85125,RED WOOLLY HOTTIE WHITE HEART,45,14/02/2011 00:00,7.96,18292,Norway
536581,85219,WHITE HANGING HEART T-LIGHT HOLDER,42,18/01/2011 00:00,2.09,18345,EIRE
536581,85159,RECIPE BOX WITH METAL LID,47,18/01/2011 00:00,7.82,17935,Sweden
536581,85139,WHITE HANGING HEART T-LIGHT HOLDER,38,29/12/2010 00:00,1.09,18069,UK
536581,85183,RED WOOLLY HOTTIE WHITE HEART,26,30/03/2011 00:00,11.04,18116,Norway
536581,85208,RECIPE BOX WITH METAL LID,16,26/12/2010 00:00,6.12,18180,Belgium
536581,85219,RECIPE BOX WITH METAL LID,23,24/06/2011 00:00,5.59,17883,Norway
536581,85176,WHITE HANGING HEART T-LIGHT HOLDER,38,18/01/2011 00:00,10.67,18092,France
536581,85172,RECIPE BOX WITH METAL LID,9,13/06/2011 00:00,1.11,18182,Germany
536581,85206,HAND WARMER UNION JACK,33,02/01/2011 00:00,2.43,17942,EIRE
536581,85191,CREAM CUPID HEARTS COAT HANGER,14,08/05/2011 00:00,3.01,18213,Netherlands
536581,85163,BLUE SKITTLE GIFTBOX,30,27/05/2011 00:00,14.76,17919,EIRE
536581,85146,RED WOOLLY HOTTIE WHITE HEART,10,31/01/2011 00:00,8.89,18315,EIRE
536581,85138,RED WOOLLY HOTTIE WHITE HEART,14,04/02/2011 00:00,9.92,18028,Italy
536581,85201,BLUE SKITTLE GIFTBOX,34,22/02/2011 00:00,2.29,18246,Italy
536581,85216,HAND WARMER UNION JACK,16,02/02/2011 00:00,7.27,18053,Italy
536581,85150,RECIPE BOX WITH METAL LID,23,17/07/2011 00:00,1.75,17944,Italy
536581,85139,CREAM CUPID HEARTS COAT HANGER,33,21/07/2011 00:00,1.23,18000,Netherlands
536581,85130,WHITE HANGING HEART T-LIGHT HOLDER,40,21/01/2011 00:00,9.14,17886,Norway
536581,85144,HAND WARMER UNION JACK,23,20/04/2011 00:00,6.14,18025,Norway
536582,85129,WHITE HANGING HEART T-LIGHT HOLDER,10,18/05/2011 00:00,1.96,18001,Switzerland
536582,85204,WHITE HANGING HEART T-LIGHT HOLDER,14,07/06/2011 00:00,11.21,18313,Netherlands
536582,85187,RECIPE BOX WITH METAL LID,25,22/07/2011 00:00,13.35,17969,Belgium
536582,85223,CREAM CUPID HEARTS COAT HANGER,13,03/02/2011 00:00,7.41,18115,Switzerland
536582,85142,CREAM CUPID HEARTS COAT HANGER,28,06/06/2011 00:00,7.39,18226,Italy
536582,85199,CREAM CUPID HEARTS COAT HANGER,22,02/08/2011 00:00,7.18,18185,France
536582,85212,CREAM CUPID HEARTS COAT HANGER,37,25/07/2011 00:00,9.08,17911,Belgium
536582,85198,WHITE HANGING HEART T-LIGHT HOLDER,11,14/04/2011 00:00,5.54,18248,UK
536582,85133,WHITE HANGING HEART T-LIGHT HOLDER,3,12/05/2011 00:00,7.81,18132,Germany
536582,85153,CREAM CUPID HEARTS COAT HANGER,32,09/08/2011 00:00,1.73,17947,Italy
536582,85177,KNITTED UNION FLAG HOT WATER BOTTLE,37,05/12/2010 00:00,14.49,18213,UK
536582,85163,CREAM CUPID HEARTS COAT HANGER,20,23/01/2011 00:00,10.95,18008,Norway
536582,85149,RECIPE BOX WITH METAL LID,27,22/07/2011 00:00,3.63,17893,Norway
536582,85152,CREAM CUPID HEARTS COAT HANGER,25,16/07/2011 00:00,1.23,17902,Germany
536582,85133,HAND WARMER UNION JACK,46,27/04/2011 00:00,2.14,18224,Sweden
536582,85171,RECIPE BOX WITH METAL LID,12,26/09/2011 00:00,6.55,17918,Belgium
536582,85143,CREAM CUPID HEARTS COAT HANGER,23,09/03/2011 00:00,3.01,18229,Norway
536582,85144,CREAM CUPID HEARTS COAT HANGER,7,20/05/2011 00:00,6.31,18139,Switzerland
536582,85221,KNITTED UNION FLAG HOT WATER BOTTLE,8,25/01/2011 00:00,10.1,18219,Italy
536582,85178,KNITTED UNION FLAG HOT WATER BOTTLE,38,08/01/2011 00:00,3.71,18144,Switzerland
536583,85188,BLUE SKITTLE GIFTBOX,20,24/01/2011 00:00,3.42,18234,Netherlands
536583,85164,CREAM CUPID HEARTS COAT HANGER,48,03/05/2011 00:00,7.5,18206,Belgium
536583,85211,RED WOOLLY HOTTIE WHITE HEART,19,07/07/2011 00:00,3.51,18131,Italy
536583,85182,RED WOOLLY HOTTIE WHITE HEART,7,13/12/2010 00:00,12.6,17982,Germany
536583,85187,BLUE SKITTLE GIFTBOX,17,21/03/2011 00:00,7.94,18127,Netherlands
536583,85177,RED WOOLLY HOTTIE WHITE HEART,20,02/07/2011 00:00,3.36,18291,EIRE
536583,85176,KNITTED UNION FLAG HOT WATER BOTTLE,30,01/02/2011 00:00,7.99,17872,France
536583,85140,WHITE HANGING HEART T-LIGHT HOLDER,24,17/07/2011 00:00,7.52,18018,Switzerland
536583,85188,WHITE HANGING HEART T-LIGHT HOLDER,47,21/08/2011 00:00,12.9,18082,Belgium
536583,85223,RED WOOLLY HOTTIE WHITE HEART,35,28/05/2011 00:00,9.75,18101,UK
536583,85127,BLUE SKITTLE GIFTBOX,15,10/09/2011 00:00,3.15,17956,Norway
536583,85153,CREAM CUPID HEARTS COAT HANGER,14,28/04/2011 00:00,8.64,18197,Netherlands
536583,85202,KNITTED UNION FLAG HOT WATER BOTTLE,45,04/05/2011 00:00,3.98,18184,Italy
536583,85151,HAND WARMER UNION JACK,27,25/01/2011 00:00,8.82,17878,Belgium
536583,85149,RECIPE BOX WITH METAL LID,7,08/01/2011 00:00,5.23,18321,Netherlands
536583,85168,CREAM CUPID HEARTS COAT HANGER,26,15/09/2011 00:00,11.15,18202,Norway
536583,85207,HAND WARMER UNION JACK,35,17/08/2011 00:00,3.34,18101,UK
536583,85173,HAND WARMER UNION JACK,43,03/04/2011 00:00,11.85,17945,Germany
536583,85184,RECIPE BOX WITH METAL LID,5,06/12/2010 00:00,8.74,18235,Germany
536583,85202,KNITTED UNION FLAG HOT WATER BOTTLE,20,04/07/2011 00:00,0.87,18328,Germany
536584,85125,HAND WARMER UNION JACK,41,23/03/2011 00:00,5.6,18268,Italy
536584,85198,RED WOOLLY HOTTIE WHITE HEART,47,16/09/2011 00:00,13.47,18057,Sweden
536584,85206,KNITTED UNION FLAG HOT WATER BOTTLE,35,11/01/2011 00:00,7.77,18166,UK
536584,85136,CREAM CUPID HEARTS COAT HANGER,23,05/01/2011 00:00,7.46,17938,Belgium
536584,85206,HAND WARMER UNION JACK,8,05/12/2010 00:00,6.59,18278,Italy
536584,85211,HAND WARMER UNION JACK,48,09/01/2011 00:00,3.56,17880,Sweden
536584,85155,HAND WARMER UNION JACK,17,04/05/2011 00:00,13.86,18131,Italy
536584,85136,RECIPE BOX WITH METAL LID,20,13/01/2011 00:00,12.16,18157,Sweden
536584,85214,RECIPE BOX WITH METAL LID,43,24/03/2011 00:00,9.19,17977,France
536584,85189,CREAM CUPID HEARTS COAT HANGER,20,09/07/2011 00:00,2.24,18078,Norway
536584,85128,CREAM CUPID HEARTS COAT HANGER,28,09/01/2011 00:00,3.17,18241,Switzerland
536584,85204,RECIPE BOX WITH METAL LID,25,05/08/2011 00:00,11.02,18110,France
536584,85142,WHITE HANGING HEART T-LIGHT HOLDER,1,17/12/2010 00:00,3.91,18129,Sweden
536584,85200,KNITTED UNION FLAG HOT WATER BOTTLE,27,25/12/2010 00:00,2.39,18191,EIRE
536584,85214,WHITE HANGING HEART T-LIGHT HOLDER,44,20/08/2011 00:00,5.07,18176,Belgium
536584,85196,RECIPE BOX WITH METAL LID,6,03/09/2011 00:00,12.79,17993,Germany
536584,85188,BLUE SKITTLE GIFTBOX,4,20/01/2011 00:00,13.29,18190,Switzerland
536584,85212,RED WOOLLY HOTTIE WHITE HEART,3,11/03/2011 00:00,13.49,18291,Sweden
536584,85190,RECIPE BOX WITH METAL LID,38,27/08/2011 00:00,14.96,18255,EIRE
536584,85135,HAND WARMER UNION JACK,45,02/05/2011 00:00,8.49,18230,Netherlands
536585,85156,RED WOOLLY HOTTIE WHITE HEART,42,21/07/2011 00:00,4.32,18127,Belgium
536585,85123,WHITE HANGING HEART T-LIGHT HOLDER,4,06/06/2011 00:00,1.18,18114,Belgium
536585,85173,KNITTED UNION FLAG HOT WATER BOTTLE,33,11/08/2011 00:00,3.38,18165,UK
536585,85144,KNITTED UNION FLAG HOT WATER BOTTLE,31,27/02/2011 00:00,14.29,18320,Norway
536585,85216,KNITTED UNION FLAG HOT WATER BOTTLE,45,17/12/2010 00:00,13.71,18334,Germany
536585,85190,HAND WARMER UNION JACK,13,15/09/2011 00:00,9.03,17983,Netherlands
536585,85169,RECIPE BOX WITH METAL LID,5,27/09/2011 00:00,2.58,17987,Norway
536585,85168,RED WOOLLY HOTTIE WHITE HEART,17,27/02/2011 00:00,1.66,18235,France
536585,85166,HAND WARMER UNION JACK,33,12/03/2011 00:00,13.28,18084,EIRE
536585,85163,RED WOOLLY HOTTIE WHITE HEART,6,16/09/2011 00:00,10.8,18214,Germany
536585,85185,BLUE SKITTLE GIFTBOX,40,12/09/2011 00:00,9.04,18083,Italy
536585,85200,KNITTED UNION FLAG HOT WATER BOTTLE,49,16/03/2011 00:00,11.76,18314,Germany
536585,85168,RED WOOLLY HOTTIE WHITE HEART,17,15/01/2011 00:00,10.25,18004,Belgium
536585,85157,BLUE SKITTLE GIFTBOX,12,15/03/2011 00:00,3.05,18179,Netherlands
536585,85195,KNITTED UNION FLAG HOT WATER BOTTLE,50,15/06/2011 00:00,13.43,18028,EIRE
536585,85152,WHITE HANGING HEART T-LIGHT HOLDER,35,13/04/2011 00:00,7.44,17869,Italy
536585,85167,WHITE HANGING HEART T-LIGHT HOLDER,1,31/03/2011 00:00,5.1,18015,Norway
536585,85150,WHITE HANGING HEART T-LIGHT HOLDER,47,13/05/2011 00:00,7.54,17937,UK
536585,85205,RED WOOLLY HOTTIE WHITE HEART,30,18/06/2011 00:00,9.03,17945,UK
536585,85220,HAND WARMER UNION JACK,26,04/01/2011 00:00,1.75,17981,France
536586,85219,WHITE HANGING HEART T-LIGHT HOLDER,49,28/07/2011 00:00,1.32,18000,Sweden
536586,85186,CREAM CUPID HEARTS COAT HANGER,46,27/05/2011 00:00,11.65,17885,UK
536586,85196,KNITTED UNION FLAG HOT WATER BOTTLE,48,09/06/2011 00:00,5.27,18090,EIRE
536586,85143,KNITTED UNION FLAG HOT WATER BOTTLE,1,19/08/2011 00:00,6.72,18233,France
536586,85162,KNITTED UNION FLAG HOT WATER BOTTLE,11,04/12/2010 00:00,13.03,17931,EIRE
536586,85153,WHITE HANGING HEART T-LIGHT HOLDER,26,25/09/2011 00:00,1.21,17890,Germany
536586,85218,KNITTED UNION FLAG HOT WATER BOTTLE,39,13/05/2011 00:00,6.28,17993,Switzerland
536586,85137,HAND WARMER UNION JACK,22,29/01/2011 00:00,10.76,18044,Switzerland
536586,85194,BLUE SKITTLE GIFTBOX,16,27/05/2011 00:00,11.99,18340,Germany
536586,85221,RECIPE BOX WITH METAL LID,29,19/03/2011 00:00,10.93,18199,Italy
536586,85207,HAND WARMER UNION JACK,46,31/08/2011 00:00,13.26,17924,Netherlands
536586,85186,RECIPE BOX WITH METAL LID,12,25/12/2010 00:00,3.54,18164,Germany
536586,85156,RED WOOLLY HOTTIE WHITE HEART,31,31/07/2011 00:00,6.68,17961,France
536586,85123,RED WOOLLY HOTTIE WHITE HEART,1,05/02/2011 00:00,2.94,18276,UK
536586,85169,KNITTED UNION FLAG HOT WATER BOTTLE,6,11/04/2011 00:00,8.6,18073,Germany
536586,85150,RED WOOLLY HOTTIE WHITE HEART,50,11/03/2011 00:00,10.7,18084,Norway
536586,85141,RED WOOLLY HOTTIE WHITE HEART,35,03/05/2011 00:00,6.71,18050,Italy
536586,85195,BLUE SKITTLE GIFTBOX,3,28/03/2011 00:00,10.91,18200,Italy
536586,85126,WHITE HANGING HEART T-LIGHT HOLDER,44,08/08/2011 00:00,13.86,17911,Italy
536586,85162,CREAM CUPID HEARTS COAT HANGER,46,11/09/2011 00:00,14.7,17969,Belgium
536587,85190,RED WOOLLY HOTTIE WHITE HEART,26,18/12/2010 00:00,3.72,18261,Netherlands
536587,85201,CREAM CUPID HEARTS COAT HANGER,15,03/07/2011 00:00,2.64,17920,Netherlands
536587,85173,KNITTED UNION FLAG HOT WATER BOTTLE,46,24/03/2011 00:00,9.78,18185,Belgium
536587,85198,BLUE SKITTLE GIFTBOX,15,06/07/2011 00:00,3.92,17966,France
536587,85213,BLUE SKITTLE GIFTBOX,9,01/12/2010 00:00,1.9,18314,Norway
536587,85154,RED WOOLLY HOTTIE WHITE HEART,38,21/07/2011 00:00,12.44,18109,Italy
536587,85171,BLUE SKITTLE GIFTBOX,24,30/06/2011 00:00,9.85,17993,Germany
536587,85190,CREAM CUPID HEARTS COAT HANGER,43,29/06/2011 00:00,8.63,18291,Switzerland
536587,85160,WHITE HANGING HEART T-LIGHT HOLDER,45,06/05/2011 00:00,1.12,18016,Switzerland
536587,85175,KNITTED UNION FLAG HOT WATER BOTTLE,18,29/05/2011 00:00,2.33,18118,Germany
536587,85213,WHITE HANGING HEART T-LIGHT HOLDER,29,28/01/2011 00:00,6.08,17978,Belgium
536587,85165,KNITTED UNION FLAG HOT WATER BOTTLE,48,24/09/2011 00:00,11.98,17905,Switzerland
536587,85222,CREAM CUPID HEARTS COAT HANGER,18,23/04/2011 00:00,12.74,17939,Switzerland
536587,85183,WHITE HANGING HEART T-LIGHT HOLDER,39,16/02/2011 00:00,14.03,17928,France
536587,85149,WHITE HANGING HEART T-LIGHT HOLDER,34,25/09/2011 00:00,1.64,17899,France
536587,85206,CREAM CUPID HEARTS COAT HANGER,39,04/09/2011 00:00,13.18,17957,UK
536587,85157,WHITE HANGING HEART T-LIGHT HOLDER,41,31/08/2011 00:00,6.59,18147,Germany
536587,85168,CREAM CUPID HEARTS COAT HANGER,34,29/12/2010 00:00,3.97,18179,EIRE
536587,85172,BLUE SKITTLE GIFTBOX,4,11/04/2011 00:00,13.83,18029,Sweden
536587,85199,HAND WARMER UNION JACK,39,20/12/2010 00:00,6.89,18136,Sweden
536588,85220,RECIPE BOX WITH METAL LID,16,21/12/2010 00:00,11.6,17998,Norway
536588,85169,RECIPE BOX WITH METAL LID,43,23/05/2011 00:00,8.42,18115,Switzerland
536588,85205,KNITTED UNION FLAG HOT WATER BOTTLE,29,31/08/2011 00:00,13.49,17940,Switzerland
536588,85205,CREAM CUPID HEARTS COAT HANGER,47,20/07/2011 00:00,3.06,17881,Italy
536588,85167,KNITTED UNION FLAG HOT WATER BOTTLE,32,26/08/2011 00:00,14.06,18236,Germany
536588,85178,WHITE HANGING HEART T-LIGHT HOLDER,44,19/04/2011 00:00,5.97,18248,Switzerland
536588,85156,HAND WARMER UNION JACK,19,19/05/2011 00:00,6.88,17937,Sweden
536588,85123,RECIPE BOX WITH METAL LID,5,26/01/2011 00:00,10.71,17964,Germany
536588,85181,WHITE HANGING HEART T-LIGHT HOLDER,35,24/12/2010 00:00,7.14,18301,Belgium
536588,85203,CREAM CUPID HEARTS COAT HANGER,34,09/06/2011 00:00,9.31,17943,Norway
536588,85187,WHITE HANGING HEART T-LIGHT HOLDER,1,05/06/2011 00:00,14.31,18158,Norway
536588,85150,KNITTED UNION FLAG HOT WATER BOTTLE,45,08/01/2011 00:00,1.35,18235,UK
536588,85221,HAND WARMER UNION JACK,34,29/12/2010 00:00,13.3,17990,Italy
536588,85173,WHITE HANGING HEART T-LIGHT HOLDER,28,13/01/2011 00:00,14.8,18198,UK
536588,85192,CREAM CUPID HEARTS COAT HANGER,7,25/09/2011 00:00,14.0,17872,Switzerland
536588,85200,WHITE HANGING HEART T-LIGHT HOLDER,30,27/02/2011 00:00,9.45,18126,EIRE
536588,85126,KNITTED UNION FLAG HOT WATER BOTTLE,6,30/06/2011 00:00,1.58,18217,Germany
536588,85154,CREAM CUPID HEARTS COAT HANGER,3,10/07/2011 00:00,2.34,18272,Netherlands
536588,85153,BLUE SKITTLE GIFTBOX,32,18/06/2011 00:00,6.57,17936,EIRE
536588,85185,BLUE SKITTLE GIFTBOX,8,13/01/2011 00:00,11.29,18101,Germany
536589,85149,WHITE HANGING HEART T-LIGHT HOLDER,27,27/12/2010 00:00,2.36,18116,France
536589,85215,RECIPE BOX WITH METAL LID,36,01/01/2011 00:00,10.28,18299,Netherlands
536589,85213,WHITE HANGING HEART T-LIGHT HOLDER,44,28/05/2011 00:00,1.35,18020,UK
536589,85160,CREAM CUPID HEARTS COAT HANGER,22,09/01/2011 00:00,7.96,17899,Belgium
536589,85187,CREAM CUPID HEARTS COAT HANGER,22,26/07/2011 00:00,2.59,18199,Germany
536589,85217,RECIPE BOX WITH METAL LID,27,01/12/2010 00:00,10.84,18139,Italy
536589,85167,CREAM CUPID HEARTS COAT HANGER,37,24/01/2011 00:00,10.11,18098,Belgium
536589,85191,WHITE HANGING HEART T-LIGHT HOLDER,21,23/12/2010 00:00,9.43,18103,Norway
536589,85187,BLUE SKITTLE GIFTBOX,27,13/09/2011 00:00,6.99,17982,Switzerland
536589,85208,WHITE HANGING HEART T-LIGHT HOLDER,13,25/06/2011 00:00,13.31,17854,Sweden
536589,85181,RED WOOLLY HOTTIE WHITE HEART,34,25/03/2011 00:00,6.38,18248,Belgium
536589,85195,RED WOOLLY HOTTIE WHITE HEART,36,15/09/2011 00:00,13.5,18270,Norway
536589,85132,HAND WARMER UNION JACK,30,17/06/2011 00:00,12.15,18075,Switzerland
536589,85173,WHITE HANGING HEART T-LIGHT HOLDER,31,23/09/2011 00:00,10.33,17867,UK
536589,85195,WHITE HANGING HEART T-LIGHT HOLDER,17,11/02/2011 00:00,14.03,17897,France
536589,85194,BLUE SKITTLE GIFTBOX,40,30/06/2011 00:00,12.6,18195,Sweden
536589,85176,KNITTED UNION FLAG HOT WATER BOTTLE,4,08/06/2011 00:00,13.31,18055,France
536589,85166,KNITTED UNION FLAG HOT WATER BOTTLE,32,02/04/2011 00:00,3.46,18127,UK
536589,85175,KNITTED UNION FLAG HOT WATER BOTTLE,20,03/03/2011 00:00,8.47,18329,France
536589,85195,CREAM CUPID HEARTS COAT HANGER,42,16/06/2011 00:00,11.35,18115,Switzerland
536590,85203,KNITTED UNION FLAG HOT WATER BOTTLE,19,19/12/2010 00:00,10.07,18241,Sweden
536590,85169,WHITE HANGING HEART T-LIGHT HOLDER,23,06/12/2010 00:00,5.4,18034,Belgium
536590,85160,RED WOOLLY HOTTIE WHITE HEART,30,18/08/2011 00:00,6.97,18203,Norway
536590,85185,WHITE HANGING HEART T-LIGHT HOLDER,35,24/02/2011 00:00,3.63,18306,Germany
536590,85175,CREAM CUPID HEARTS COAT HANGER,10,25/01/2011 00:00,13.37,18022,Italy
536590,85149,RECIPE BOX WITH METAL LID,42,03/09/2011 00:00,6.17,18036,Netherlands
536590,85138,RED WOOLLY HOTTIE WHITE HEART,42,19/06/2011 00:00,1.74,17854,Belgium
536590,85217,RECIPE BOX WITH METAL LID,16,03/06/2011 00:00,6.47,18214,Belgium
536590,85129,BLUE SKITTLE GIFTBOX,5,10/04/2011 00:00,13.61,18282,France
536590,85141,RECIPE BOX WITH METAL LID,28,29/01/2011 00:00,5.73,17893,Belgium
536590,85144,BLUE SKITTLE GIFTBOX,38,04/07/2011 00:00,7.92,17929,Netherlands
536590,85176,CREAM CUPID HEARTS COAT HANGER,24,23/06/2011 00:00,1.66,18032,Belgium
536590,85130,HAND WARMER UNION JACK,38,15/04/2011 00:00,12.51,17985,Sweden
536590,85156,KNITTED UNION FLAG HOT WATER BOTTLE,48,21/03/2011 00:00,14.49,18341,UK
536590,85185,HAND WARMER UNION JACK,9,02/12/2010 00:00,4.54,18156,Sweden
536590,85186,CREAM CUPID HEARTS COAT HANGER,21,10/02/2011 00:00,4.52,18032,UK
536590,85206,BLUE SKITTLE GIFTBOX,7,20/06/2011 00:00,3.67,18244,Belgium
536590,85138,RED WOOLLY HOTTIE WHITE HEART,13,23/07/2011 00:00,12.07,18098,Belgium
536590,85213,BLUE SKITTLE GIFTBOX,28,21/06/2011 00:00,6.04,17919,Netherlands
536590,85219,RED WOOLLY HOTTIE WHITE HEART,41,12/12/2010 00:00,5.3,17889,Belgium
536591,85222,WHITE HANGING HEART T-LIGHT HOLDER,23,25/02/2011 00:00,4.47,17944,France
536591,85162,KNITTED UNION FLAG HOT WATER BOTTLE,39,23/12/2010 00:00,8.41,17855,Italy
536591,85217,WHITE HANGING HEART T-LIGHT HOLDER,12,05/03/2011 00:00,6.66,18010,Germany
536591,85141,CREAM CUPID HEARTS COAT HANGER,43,12/01/2011 00:00,13.62,17945,Norway
536591,85162,RED WOOLLY HOTTIE WHITE HEART,5,26/07/2011 00:00,13.19,17892,Belgium
536591,85144,BLUE SKITTLE GIFTBOX,3,13/02/2011 00:00,9.16,18199,Italy
536591,85129,WHITE HANGING HEART T-LIGHT HOLDER,26,12/05/2011 00:00,2.66,17891,Germany
536591,85208,WHITE HANGING HEART T-LIGHT HOLDER,20,04/02/2011 00:00,13.05,18020,Italy
536591,85208,RECIPE BOX WITH METAL LID,7,20/08/2011 00:00,10.51,18132,Italy
536591,85181,BLUE SKITTLE GIFTBOX,10,07/09/2011 00:00,12.91,18002,Germany
536591,85167,BLUE SKITTLE GIFTBOX,33,08/09/2011 00:00,13.75,18307,Belgium
536591,85181,CREAM CUPID HEARTS COAT HANGER,47,17/12/2010 00:00,6.03,17955,France
536591,85124,HAND WARMER UNION JACK,36,12/07/2011 00:00,7.24,18154,Norway
536591,85147,RED WOOLLY HOTTIE WHITE HEART,47,18/02/2011 00:00,9.43,18244,Norway
536591,85221,RED WOOLLY HOTTIE WHITE HEART,6,04/04/2011 00:00,10.2,18258,Sweden
536591,85211,RED WOOLLY HOTTIE WHITE HEART,21,18/06/2011 00:00,14.34,18231,France
536591,85186,CREAM CUPID HEARTS COAT HANGER,25,18/02/2011 00:00,7.07,18081,Netherlands
536591,85180,RECIPE BOX WITH METAL LID,21,03/05/2011 00:00,1.85,18277,Netherlands
536591,85192,RED WOOLLY HOTTIE WHITE HEART,25,22/01/2011 00:00,12.48,18222,Belgium
536591,85167,KNITTED UNION FLAG HOT WATER BOTTLE,9,04/07/2011 00:00,8.09,18314,Belgium
536592,85219,RED WOOLLY HOTTIE WHITE HEART,5,03/08/2011 00:00,6.17,18227,UK
536592,85150,BLUE SKITTLE GIFTBOX,17,09/06/2011 00:00,0.92,17880,Belgium
536592,85204,WHITE HANGING HEART T-LIGHT HOLDER,44,11/05/2011 00:00,5.3,17863,UK
536592,85202,RED WOOLLY HOTTIE WHITE HEART,26,02/07/2011 00:00,2.09,17865,Norway
536592,85134,WHITE HANGING HEART T-LIGHT HOLDER,47,28/02/2011 00:00,6.96,18113,Switzerland
536592,85159,WHITE HANGING HEART T-LIGHT HOLDER,21,26/03/2011 00:00,13.36,18135,Germany
536592,85203,WHITE HANGING HEART T-LIGHT HOLDER,15,28/07/2011 00:00,10.73,17970,Netherlands
536592,85221,KNITTED UNION FLAG HOT WATER BOTTLE,20,25/07/2011 00:00,14.12,18291,Switzerland
536592,85184,HAND WARMER UNION JACK,14,27/12/2010 00:00,10.31,18001,France
536592,85182,RED WOOLLY HOTTIE WHITE HEART,24,01/12/2010 00:00,14.88,18034,EIRE
536592,85126,RECIPE BOX WITH METAL LID,21,19/05/2011 00:00,10.59,18282,Sweden
536592,85156,HAND WARMER UNION JACK,10,07/08/2011 00:00,11.25,18179,France
536592,85185,CREAM CUPID HEARTS COAT HANGER,32,07/04/2011 00:00,5.45,17873,France
536592,85180,CREAM CUPID HEARTS COAT HANGER,9,04/08/2011 00:00,4.69,17932,EIRE
536592,85154,CREAM CUPID HEARTS COAT HANGER,42,04/05/2011 00:00,12.44,17931,Belgium
536592,85130,WHITE HANGING HEART T-LIGHT HOLDER,5,10/08/2011 00:00,3.04,18251,UK
536592,85191,WHITE HANGING HEART T-LIGHT HOLDER,16,13/12/2010 00:00,12.49,18011,Germany
536592,85222,RED WOOLLY HOTTIE WHITE HEART,4,02/04/2011 00:00,10.36,18301,Germany
536592,85168,RECIPE BOX WITH METAL LID,4,16/07/2011 00:00,4.31,17900,Belgium
536592,85189,BLUE SKITTLE GIFTBOX,24,18/03/2011 00:00,13.95,18119,Germany
536593,85220,CREAM CUPID HEARTS COAT HANGER,27,15/07/2011 00:00,3.97,18309,UK
536593,85129,RECIPE BOX WITH METAL LID,30,17/05/2011 00:00,11.43,17876,Netherlands
536593,85221,BLUE SKITTLE GIFTBOX,28,05/05/2011 00:00,5.45,17868,Italy
